,Content ID,,Datetime,Content Type,Category,Sentiment,Score,Reaction Type
18774,4bfc9824-aaeb-4695-8195-945686795b30,,14/10/20 10:39,video,public speaking,positive,50,like
18775,4bfc9824-aaeb-4695-8195-945686795b30,,4/12/20 1:15,video,public speaking,negative,12,worried
18776,4bfc9824-aaeb-4695-8195-945686795b30,,7/6/21 1:49,video,public speaking,positive,30,interested
18777,4bfc9824-aaeb-4695-8195-945686795b30,,26/8/20 13:09,video,public speaking,positive,72,adore
18778,4bfc9824-aaeb-4695-8195-945686795b30,,11/7/20 3:07,video,public speaking,positive,60,heart
18779,4bfc9824-aaeb-4695-8195-945686795b30,,28/12/20 6:52,video,public speaking,positive,45,intrigued
18780,4bfc9824-aaeb-4695-8195-945686795b30,,9/2/21 3:25,video,public speaking,positive,30,interested
18781,4bfc9824-aaeb-4695-8195-945686795b30,,16/4/21 7:33,video,public speaking,positive,75,super love
18782,4bfc9824-aaeb-4695-8195-945686795b30,,28/12/20 2:24,video,public speaking,negative,12,worried
18783,4bfc9824-aaeb-4695-8195-945686795b30,,24/9/20 23:21,video,public speaking,negative,10,dislike
18784,4bfc9824-aaeb-4695-8195-945686795b30,,30/8/20 1:48,video,public speaking,positive,72,adore
18785,4bfc9824-aaeb-4695-8195-945686795b30,,26/5/21 0:06,video,public speaking,positive,70,want
18786,4bfc9824-aaeb-4695-8195-945686795b30,,21/3/21 7:57,video,public speaking,positive,60,heart
18787,4bfc9824-aaeb-4695-8195-945686795b30,,7/8/20 2:57,video,public speaking,negative,12,worried
18788,4bfc9824-aaeb-4695-8195-945686795b30,,17/8/20 11:17,video,public speaking,positive,50,like
18789,4bfc9824-aaeb-4695-8195-945686795b30,,16/10/20 11:12,video,public speaking,positive,65,love
18790,4bfc9824-aaeb-4695-8195-945686795b30,,27/7/20 13:25,video,public speaking,positive,45,intrigued
18791,4bfc9824-aaeb-4695-8195-945686795b30,,20/4/21 20:58,video,public speaking,neutral,35,peeking
18792,4bfc9824-aaeb-4695-8195-945686795b30,,29/10/20 19:45,video,public speaking,positive,50,like
18793,4bfc9824-aaeb-4695-8195-945686795b30,,10/10/20 22:03,video,public speaking,positive,50,like
18794,4bfc9824-aaeb-4695-8195-945686795b30,,19/9/20 17:11,video,public speaking,positive,65,love
18795,4bfc9824-aaeb-4695-8195-945686795b30,,12/11/20 8:10,video,public speaking,positive,45,intrigued
18796,4bfc9824-aaeb-4695-8195-945686795b30,,24/5/21 11:51,video,public speaking,positive,75,super love
18797,4bfc9824-aaeb-4695-8195-945686795b30,,14/2/21 15:50,video,public speaking,negative,10,dislike
18798,4bfc9824-aaeb-4695-8195-945686795b30,,19/9/20 0:21,video,public speaking,positive,70,want
18799,4bfc9824-aaeb-4695-8195-945686795b30,,19/11/20 9:15,video,public speaking,negative,0,disgust
18800,4bfc9824-aaeb-4695-8195-945686795b30,,8/9/20 23:30,video,public speaking,positive,70,cherish
18801,4bfc9824-aaeb-4695-8195-945686795b30,,8/5/21 5:28,video,public speaking,positive,72,adore
18802,4bfc9824-aaeb-4695-8195-945686795b30,,5/1/21 6:43,video,public speaking,positive,50,like
18803,4bfc9824-aaeb-4695-8195-945686795b30,,24/1/21 9:28,video,public speaking,negative,15,scared
18804,4bfc9824-aaeb-4695-8195-945686795b30,,3/2/21 7:07,video,public speaking,positive,65,love
18805,4bfc9824-aaeb-4695-8195-945686795b30,,21/12/20 0:45,video,public speaking,negative,10,dislike
18806,4bfc9824-aaeb-4695-8195-945686795b30,,20/9/20 21:14,video,public speaking,positive,30,interested
18807,4bfc9824-aaeb-4695-8195-945686795b30,,5/8/20 23:36,video,public speaking,positive,75,super love
18808,4bfc9824-aaeb-4695-8195-945686795b30,,15/12/20 15:21,video,public speaking,negative,15,scared
18809,4bfc9824-aaeb-4695-8195-945686795b30,,22/3/21 23:54,video,public speaking,positive,72,adore
18810,4bfc9824-aaeb-4695-8195-945686795b30,,28/4/21 16:46,video,public speaking,negative,12,worried
18811,a168836d-7a74-41e2-a8ae-809fa556c8a0,,23/10/20 19:48,photo,travel,negative,15,scared
18812,a168836d-7a74-41e2-a8ae-809fa556c8a0,,22/8/20 1:46,photo,travel,positive,65,love
18813,a168836d-7a74-41e2-a8ae-809fa556c8a0,,1/1/21 3:25 PM,photo,travel,positive,60,heart
18814,a168836d-7a74-41e2-a8ae-809fa556c8a0,,7/2/21 20:35,photo,travel,negative,0,disgust
18815,a168836d-7a74-41e2-a8ae-809fa556c8a0,,22/1/21 13:43,photo,travel,positive,50,like
18816,a168836d-7a74-41e2-a8ae-809fa556c8a0,,16/12/20 19:45,photo,travel,positive,72,adore
18817,a168836d-7a74-41e2-a8ae-809fa556c8a0,,29/8/20 12:07,photo,travel,positive,50,like
18818,a168836d-7a74-41e2-a8ae-809fa556c8a0,,2/7/20 0:23,photo,travel,positive,72,adore
18819,a168836d-7a74-41e2-a8ae-809fa556c8a0,,6/7/20 16:48,photo,travel,positive,75,super love
18820,a168836d-7a74-41e2-a8ae-809fa556c8a0,,27/9/20 13:21,photo,travel,positive,50,like
18821,a168836d-7a74-41e2-a8ae-809fa556c8a0,,12/2/21 15:07,photo,travel,neutral,35,peeking
18822,a168836d-7a74-41e2-a8ae-809fa556c8a0,,10/5/21 1:51,photo,travel,positive,75,super love
18823,a168836d-7a74-41e2-a8ae-809fa556c8a0,,26/6/20 17:25,photo,travel,positive,45,intrigued
18824,a168836d-7a74-41e2-a8ae-809fa556c8a0,,24/7/20 17:33,photo,travel,neutral,20,indifferent
18825,a168836d-7a74-41e2-a8ae-809fa556c8a0,,26/3/21 6:11,photo,travel,negative,12,worried
18826,a168836d-7a74-41e2-a8ae-809fa556c8a0,,3/12/20 16:55,photo,travel,negative,10,dislike
18827,a168836d-7a74-41e2-a8ae-809fa556c8a0,,12/7/20 3:43,photo,travel,positive,60,heart
18828,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,4/2/21 12:00,audio,veganism,positive,70,cherish
18829,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,3/1/21 8:46,audio,veganism,positive,60,heart
18830,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,26/10/20 8:42,audio,veganism,positive,65,love
18831,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,27/2/21 18:03,audio,veganism,positive,65,love
18832,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,10/5/21 22:43,audio,veganism,negative,5,hate
18833,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,9/8/20 7:32,audio,veganism,positive,65,love
18834,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,19/11/20 20:30,audio,veganism,positive,75,super love
18835,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,1/6/21 11:16 PM,audio,veganism,positive,65,love
18836,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,27/6/20 21:18,audio,veganism,neutral,35,peeking
18837,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,29/3/21 19:54,audio,veganism,negative,10,dislike
18838,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,29/11/20 7:55,audio,veganism,positive,75,super love
18839,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,29/9/20 0:31,audio,veganism,negative,5,hate
18840,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,25/6/20 10:21,audio,veganism,negative,0,disgust
18841,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,22/12/20 17:02,audio,veganism,negative,12,worried
18842,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,7/11/20 6:10,audio,veganism,positive,70,want
18843,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,2/7/20 19:47,audio,veganism,negative,5,hate
18844,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,25/3/21 18:00,audio,veganism,positive,50,like
18845,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,9/5/21 11:11,audio,veganism,positive,60,heart
18846,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,2/5/21 4:12,audio,veganism,positive,60,heart
18847,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,12/4/21 13:55,audio,veganism,positive,70,want
18848,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,29/4/21 21:41,audio,veganism,negative,5,hate
18849,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,18/1/21 2:36,audio,veganism,neutral,20,indifferent
18850,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,14/7/20 9:14,audio,veganism,positive,75,super love
18851,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,11/9/20 17:25,audio,veganism,positive,72,adore
18852,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,1/12/20 7:54,audio,veganism,neutral,35,peeking
18853,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,28/2/21 13:03,audio,veganism,negative,0,disgust
18854,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,27/10/20 11:51,audio,veganism,negative,5,hate
18855,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,16/6/21 7:47,audio,veganism,negative,0,disgust
18856,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,5/1/21 9:29,audio,veganism,neutral,20,indifferent
18857,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,24/11/20 9:53,audio,veganism,negative,12,worried
18858,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,23/11/20 13:02,audio,veganism,positive,30,interested
18859,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,21/2/21 1:38,audio,veganism,negative,0,disgust
18860,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,29/8/20 2:39,audio,veganism,negative,5,hate
18861,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,20/9/20 8:37,audio,veganism,positive,60,heart
18862,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,,3/11/20 14:28,audio,veganism,positive,45,intrigued
18863,ee631766-3818-4de6-897f-2355542b58e7,,15/7/20 9:14,GIF,public speaking,positive,30,interested
18864,ee631766-3818-4de6-897f-2355542b58e7,,19/11/20 22:13,GIF,public speaking,neutral,35,peeking
18865,ee631766-3818-4de6-897f-2355542b58e7,,23/7/20 2:13,GIF,public speaking,negative,15,scared
18866,ee631766-3818-4de6-897f-2355542b58e7,,2/9/20 8:49,GIF,public speaking,negative,5,hate
18867,ee631766-3818-4de6-897f-2355542b58e7,,25/3/21 8:19,GIF,public speaking,positive,65,love
18868,ee631766-3818-4de6-897f-2355542b58e7,,10/2/21 11:14,GIF,public speaking,positive,72,adore
18869,ee631766-3818-4de6-897f-2355542b58e7,,22/6/20 16:12,GIF,public speaking,neutral,20,indifferent
18870,ee631766-3818-4de6-897f-2355542b58e7,,8/10/20 11:03,GIF,public speaking,positive,65,love
18871,ee631766-3818-4de6-897f-2355542b58e7,,25/2/21 2:41,GIF,public speaking,negative,10,dislike
18872,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,15/5/21 11:50,photo,science,positive,75,super love
18873,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,20/4/21 23:32,photo,science,positive,70,cherish
18874,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,14/6/21 21:04,photo,science,positive,65,love
18875,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,4/11/20 9:54,photo,science,positive,65,love
18876,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,10/12/20 23:20,photo,science,positive,75,super love
18877,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,2/1/21 20:28,photo,science,positive,30,interested
18878,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,17/4/21 1:54,photo,science,positive,60,heart
18879,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,17/9/20 19:47,photo,science,positive,45,intrigued
18880,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,23/1/21 21:29,photo,science,positive,60,heart
18881,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,8/12/20 1:30,photo,science,positive,60,heart
18882,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,21/8/20 23:03,photo,science,negative,15,scared
18883,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,3/2/21 17:01,photo,science,positive,75,super love
18884,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,8/4/21 15:00,photo,science,positive,45,intrigued
18885,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,13/7/20 23:53,photo,science,positive,65,love
18886,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,20/12/20 1:58,photo,science,neutral,20,indifferent
18887,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,27/10/20 11:51,photo,science,positive,70,want
18888,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,23/5/21 1:24,photo,science,neutral,35,peeking
18889,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,18/8/20 6:40,photo,science,positive,72,adore
18890,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,9/10/20 18:57,photo,science,neutral,35,peeking
18891,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,2/11/20 10:11,photo,science,positive,72,adore
18892,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,24/8/20 6:33,photo,science,positive,50,like
18893,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,5/3/21 23:16,photo,science,positive,65,love
18894,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,8/8/20 23:38,photo,science,negative,12,worried
18895,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,5/12/20 10:57,photo,science,positive,72,adore
18896,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,14/8/20 15:33,photo,science,negative,12,worried
18897,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,27/4/21 10:55,photo,science,neutral,35,peeking
18898,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,18/5/21 0:14,photo,science,positive,60,heart
18899,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,30/12/20 18:08,photo,science,positive,45,intrigued
18900,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,21/3/21 2:55,photo,science,positive,70,want
18901,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,29/3/21 21:50,photo,science,negative,10,dislike
18902,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,7/2/21 4:28,photo,science,negative,15,scared
18903,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,30/10/20 16:52,photo,science,negative,12,worried
18904,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,23/10/20 2:14,photo,science,positive,70,cherish
18905,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,12/9/20 22:17,photo,science,negative,5,hate
18906,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,26/1/21 9:08,photo,science,negative,0,disgust
18907,0ac85d23-c8ba-49ed-bec1-493b960a88c0,,12/2/21 17:20,photo,science,neutral,20,indifferent
18908,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,25/6/20 18:28,photo,animals,negative,5,hate
18909,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,28/8/20 8:27,photo,animals,negative,12,worried
18910,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,16/11/20 7:36,photo,animals,neutral,35,peeking
18911,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,6/1/21 16:54,photo,animals,neutral,35,peeking
18912,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,17/11/20 1:59,photo,animals,negative,0,disgust
18913,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,10/1/21 5:05,photo,animals,positive,70,cherish
18914,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,11/1/21 19:36,photo,animals,positive,45,intrigued
18915,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,23/12/20 22:01,photo,animals,positive,65,love
18916,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,31/5/21 10:59,photo,animals,positive,75,super love
18917,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,27/8/20 17:37,photo,animals,negative,10,dislike
18918,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,1/11/20 13:38,photo,animals,positive,70,cherish
18919,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,2/12/20 3:23,photo,animals,positive,30,interested
18920,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,14/6/21 12:54,photo,animals,positive,70,cherish
18921,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,17/4/21 10:02,photo,animals,negative,15,scared
18922,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,7/2/21 16:40,photo,animals,positive,50,like
18923,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,30/12/20 16:59,photo,animals,positive,72,adore
18924,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,1/8/20 7:57,photo,animals,negative,12,worried
18925,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,8/7/20 7:44,photo,animals,positive,45,intrigued
18926,ef619e47-1e88-4e0f-8d91-590cd9ecc137,,21/11/20 17:44,photo,animals,positive,45,intrigued
18927,f65dbde9-c8dc-4851-927e-964fa2e0908a,,16/9/20 9:54,video,education,negative,15,scared
18928,f65dbde9-c8dc-4851-927e-964fa2e0908a,,8/4/21 21:02,video,education,negative,5,hate
18929,f65dbde9-c8dc-4851-927e-964fa2e0908a,,10/7/20 16:04,video,education,neutral,20,indifferent
18930,f65dbde9-c8dc-4851-927e-964fa2e0908a,,25/6/20 21:13,video,education,negative,10,dislike
18931,f65dbde9-c8dc-4851-927e-964fa2e0908a,,8/9/20 20:33,video,education,positive,65,love
18932,f65dbde9-c8dc-4851-927e-964fa2e0908a,,10/7/20 11:11,video,education,positive,75,super love
18933,f65dbde9-c8dc-4851-927e-964fa2e0908a,,5/10/20 21:45,video,education,positive,65,love
18934,f65dbde9-c8dc-4851-927e-964fa2e0908a,,6/12/20 20:44,video,education,positive,50,like
18935,f65dbde9-c8dc-4851-927e-964fa2e0908a,,9/6/21 10:13,video,education,positive,45,intrigued
18936,f65dbde9-c8dc-4851-927e-964fa2e0908a,,22/5/21 17:28,video,education,positive,70,want
18937,f65dbde9-c8dc-4851-927e-964fa2e0908a,,16/12/20 18:05,video,education,positive,60,heart
18938,f65dbde9-c8dc-4851-927e-964fa2e0908a,,23/6/20 22:43,video,education,positive,45,intrigued
18939,f65dbde9-c8dc-4851-927e-964fa2e0908a,,9/9/20 6:38,video,education,neutral,20,indifferent
18940,f65dbde9-c8dc-4851-927e-964fa2e0908a,,14/2/21 15:05,video,education,negative,15,scared
18941,f65dbde9-c8dc-4851-927e-964fa2e0908a,,11/2/21 10:16,video,education,positive,45,intrigued
18942,f65dbde9-c8dc-4851-927e-964fa2e0908a,,1/9/20 9:15,video,education,neutral,20,indifferent
18943,f65dbde9-c8dc-4851-927e-964fa2e0908a,,16/11/20 3:52,video,education,negative,15,scared
18944,f65dbde9-c8dc-4851-927e-964fa2e0908a,,8/2/21 13:48,video,education,neutral,20,indifferent
18945,f65dbde9-c8dc-4851-927e-964fa2e0908a,,11/4/21 5:58,video,education,neutral,20,indifferent
18946,f65dbde9-c8dc-4851-927e-964fa2e0908a,,21/6/20 13:00,video,education,negative,15,scared
18947,f65dbde9-c8dc-4851-927e-964fa2e0908a,,23/3/21 10:36,video,education,positive,75,super love
18948,f65dbde9-c8dc-4851-927e-964fa2e0908a,,18/12/20 12:07,video,education,negative,15,scared
18949,f65dbde9-c8dc-4851-927e-964fa2e0908a,,30/6/20 0:13,video,education,positive,70,cherish
18950,f65dbde9-c8dc-4851-927e-964fa2e0908a,,21/12/20 17:48,video,education,negative,10,dislike
18951,f65dbde9-c8dc-4851-927e-964fa2e0908a,,5/3/21 6:28,video,education,negative,15,scared
18952,f65dbde9-c8dc-4851-927e-964fa2e0908a,,15/12/20 19:42,video,education,positive,72,adore
18953,f65dbde9-c8dc-4851-927e-964fa2e0908a,,11/3/21 20:13,video,education,positive,72,adore
18954,f65dbde9-c8dc-4851-927e-964fa2e0908a,,24/8/20 18:21,video,education,positive,65,love
18955,f65dbde9-c8dc-4851-927e-964fa2e0908a,,28/12/20 12:28,video,education,positive,70,want
18956,f65dbde9-c8dc-4851-927e-964fa2e0908a,,11/6/21 13:46,video,education,negative,12,worried
18957,f65dbde9-c8dc-4851-927e-964fa2e0908a,,17/7/20 12:17,video,education,positive,30,interested
18958,019b61f4-926c-438e-adaf-6119c5eab752,,25/6/20 17:15,photo,fitness,positive,70,want
18959,019b61f4-926c-438e-adaf-6119c5eab752,,19/7/20 20:11,photo,fitness,positive,45,intrigued
18960,019b61f4-926c-438e-adaf-6119c5eab752,,12/10/20 13:41,photo,fitness,neutral,20,indifferent
18961,019b61f4-926c-438e-adaf-6119c5eab752,,6/2/21 16:49,photo,fitness,positive,30,interested
18962,019b61f4-926c-438e-adaf-6119c5eab752,,4/12/20 23:58,photo,fitness,negative,0,disgust
18963,019b61f4-926c-438e-adaf-6119c5eab752,,23/6/20 17:24,photo,fitness,negative,15,scared
18964,019b61f4-926c-438e-adaf-6119c5eab752,,3/1/21 10:54,photo,fitness,positive,72,adore
18965,019b61f4-926c-438e-adaf-6119c5eab752,,5/4/21 12:34,photo,fitness,neutral,35,peeking
18966,019b61f4-926c-438e-adaf-6119c5eab752,,15/11/20 21:22,photo,fitness,negative,0,disgust
18967,019b61f4-926c-438e-adaf-6119c5eab752,,30/8/20 0:26,photo,fitness,positive,50,like
18968,019b61f4-926c-438e-adaf-6119c5eab752,,5/12/20 9:06,photo,fitness,positive,72,adore
18969,019b61f4-926c-438e-adaf-6119c5eab752,,26/3/21 22:08,photo,fitness,negative,15,scared
18970,019b61f4-926c-438e-adaf-6119c5eab752,,8/5/21 21:29,photo,fitness,positive,30,interested
18971,049c926f-9095-4bb2-a464-666a68257f61,,21/5/21 16:29,video,dogs,positive,50,like
18972,049c926f-9095-4bb2-a464-666a68257f61,,3/10/20 2:33,video,dogs,negative,10,dislike
18973,049c926f-9095-4bb2-a464-666a68257f61,,17/9/20 3:28,video,dogs,neutral,20,indifferent
18974,049c926f-9095-4bb2-a464-666a68257f61,,25/6/20 10:17,video,dogs,negative,0,disgust
18975,049c926f-9095-4bb2-a464-666a68257f61,,3/9/20 14:48,video,dogs,negative,0,disgust
18976,049c926f-9095-4bb2-a464-666a68257f61,,10/3/21 4:25,video,dogs,neutral,20,indifferent
18977,049c926f-9095-4bb2-a464-666a68257f61,,6/12/20 6:19,video,dogs,positive,30,interested
18978,049c926f-9095-4bb2-a464-666a68257f61,,19/3/21 15:45,video,dogs,positive,72,adore
18979,049c926f-9095-4bb2-a464-666a68257f61,,7/3/21 21:25,video,dogs,positive,70,want
18980,049c926f-9095-4bb2-a464-666a68257f61,,21/11/20 12:42,video,dogs,negative,10,dislike
18981,049c926f-9095-4bb2-a464-666a68257f61,,2/6/21 22:12,video,dogs,positive,30,interested
18982,049c926f-9095-4bb2-a464-666a68257f61,,24/9/20 5:09,video,dogs,negative,15,scared
18983,049c926f-9095-4bb2-a464-666a68257f61,,19/12/20 6:14,video,dogs,positive,60,heart
18984,049c926f-9095-4bb2-a464-666a68257f61,,19/12/20 17:13,video,dogs,positive,70,want
18985,049c926f-9095-4bb2-a464-666a68257f61,,25/8/20 3:31,video,dogs,positive,72,adore
18986,049c926f-9095-4bb2-a464-666a68257f61,,21/4/21 0:37,video,dogs,negative,15,scared
18987,049c926f-9095-4bb2-a464-666a68257f61,,11/11/20 1:42,video,dogs,positive,30,interested
18988,049c926f-9095-4bb2-a464-666a68257f61,,15/9/20 19:30,video,dogs,neutral,20,indifferent
18989,049c926f-9095-4bb2-a464-666a68257f61,,7/3/21 0:06,video,dogs,positive,70,cherish
18990,049c926f-9095-4bb2-a464-666a68257f61,,10/10/20 9:20,video,dogs,positive,30,interested
18991,049c926f-9095-4bb2-a464-666a68257f61,,8/4/21 2:04,video,dogs,positive,45,intrigued
18992,049c926f-9095-4bb2-a464-666a68257f61,,22/12/20 2:49,video,dogs,positive,50,like
18993,049c926f-9095-4bb2-a464-666a68257f61,,27/3/21 5:24,video,dogs,positive,45,intrigued
18994,049c926f-9095-4bb2-a464-666a68257f61,,15/8/20 18:05,video,dogs,negative,10,dislike
18995,049c926f-9095-4bb2-a464-666a68257f61,,14/2/21 22:45,video,dogs,positive,75,super love
18996,049c926f-9095-4bb2-a464-666a68257f61,,26/4/21 15:17,video,dogs,positive,60,heart
18997,049c926f-9095-4bb2-a464-666a68257f61,,10/12/20 22:44,video,dogs,negative,10,dislike
18998,049c926f-9095-4bb2-a464-666a68257f61,,29/1/21 4:35,video,dogs,negative,10,dislike
18999,049c926f-9095-4bb2-a464-666a68257f61,,7/7/20 20:41,video,dogs,positive,70,want
19000,049c926f-9095-4bb2-a464-666a68257f61,,27/11/20 21:40,video,dogs,neutral,35,peeking
19001,049c926f-9095-4bb2-a464-666a68257f61,,6/12/20 2:49,video,dogs,negative,10,dislike
19002,049c926f-9095-4bb2-a464-666a68257f61,,24/9/20 6:42,video,dogs,positive,60,heart
19003,049c926f-9095-4bb2-a464-666a68257f61,,4/11/20 7:31,video,dogs,negative,15,scared
19004,049c926f-9095-4bb2-a464-666a68257f61,,27/9/20 12:14,video,dogs,positive,72,adore
19005,049c926f-9095-4bb2-a464-666a68257f61,,28/9/20 21:26,video,dogs,positive,50,like
19006,049c926f-9095-4bb2-a464-666a68257f61,,11/11/20 13:14,video,dogs,positive,70,cherish
19007,049c926f-9095-4bb2-a464-666a68257f61,,8/11/20 5:36,video,dogs,negative,0,disgust
19008,049c926f-9095-4bb2-a464-666a68257f61,,23/9/20 17:38,video,dogs,positive,50,like
19009,049c926f-9095-4bb2-a464-666a68257f61,,14/8/20 23:58,video,dogs,positive,60,heart
19010,049c926f-9095-4bb2-a464-666a68257f61,,14/5/21 11:00,video,dogs,negative,0,disgust
19011,049c926f-9095-4bb2-a464-666a68257f61,,9/5/21 0:44,video,dogs,positive,30,interested
19012,049c926f-9095-4bb2-a464-666a68257f61,,24/12/20 12:44,video,dogs,positive,60,heart
19013,049c926f-9095-4bb2-a464-666a68257f61,,11/3/21 9:37,video,dogs,positive,70,want
19014,049c926f-9095-4bb2-a464-666a68257f61,,21/5/21 10:13,video,dogs,positive,70,cherish
19015,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,7/2/21 14:32,video,tennis,negative,10,dislike
19016,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,1/7/20 0:32,video,tennis,neutral,20,indifferent
19017,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,14/9/20 0:37,video,tennis,positive,75,super love
19018,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,28/1/21 1:55,video,tennis,positive,30,interested
19019,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,26/9/20 12:27,video,tennis,neutral,35,peeking
19020,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,11/5/21 8:26,video,tennis,positive,60,heart
19021,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,3/8/20 16:55,video,tennis,positive,30,interested
19022,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,31/1/21 9:35,video,tennis,negative,12,worried
19023,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,16/7/20 10:13,video,tennis,positive,65,love
19024,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,4/1/21 10:01,video,tennis,negative,5,hate
19025,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,5/11/20 17:24,video,tennis,positive,70,cherish
19026,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,15/2/21 6:44,video,tennis,neutral,20,indifferent
19027,5bf45fd3-6b4b-400c-a126-31b8576e1d70,,24/5/21 18:36,video,tennis,positive,65,love
